# Direction numbers for the Sobol sequence from https://web.maths.unsw.edu.au/~fkuo/sobol/
# COL0: Polynomials
# COL1 - COL12: Direction numbers
2363	1	1	3	13	17	7	77	97	425	965	1399	0	0
2365	1	1	3	15	25	53	89	17	233	527	301	0	0
2373	1	1	7	13	23	11	115	181	289	121	209	0	0
2377	1	3	1	9	19	1	49	55	55	271	49	0	0
2385	1	3	1	7	23	59	127	197	39	353	155	0	0
2395	1	1	3	15	15	39	15	201	247	467	1647	0	0
2419	1	3	1	7	13	23	79	155	327	177	631	0	0
2421	1	3	5	9	5	49	81	37	141	245	129	0	0
2431	1	1	7	5	19	23	29	197	5	627	1569	0	0
2435	1	3	1	11	25	7	65	137	189	113	335	0	0
2447	1	1	3	11	9	55	103	223	183	357	67	0	0
2475	1	1	5	13	7	59	33	25	27	7	1955	0	0
2477	1	1	3	13	3	3	73	179	337	691	1611	0	0
2489	1	3	5	9	21	19	79	91	341	725	2021	0	0
2503	1	1	3	3	17	35	29	23	327	355	1305	0	0
2521	1	3	3	5	25	13	21	235	87	889	121	0	0
2533	1	1	7	13	1	9	113	53	429	635	37	0	0
2551	1	1	5	9	27	13	31	253	357	737	877	0	0
2561	1	3	5	11	25	15	33	49	265	429	835	0	0
2567	1	1	3	15	27	23	107	181	251	545	1457	0	0
2579	1	1	3	11	25	9	95	249	437	925	669	0	0
2581	1	3	1	7	9	7	111	53	201	357	1405	0	0
2601	1	3	3	1	13	43	59	173	29	873	935	0	0
2633	1	1	7	7	3	55	99	97	339	187	1735	0	0
2657	1	1	7	13	17	3	117	247	257	351	665	0	0
2669	1	3	7	3	25	19	63	67	377	677	551	0	0
2681	1	3	1	13	23	9	63	115	17	999	789	0	0
2687	1	3	5	3	9	27	99	103	53	921	1543	0	0
2693	1	1	7	13	25	33	39	159	327	477	1267	0	0
2705	1	3	1	9	9	27	9	239	47	233	1027	0	0
2717	1	3	3	15	13	49	35	69	375	765	1	0	0
2727	1	3	1	7	17	23	63	173	393	495	1911	0	0
2731	1	1	1	13	17	47	125	217	369	81	163	0	0
2739	1	3	7	13	3	19	99	95	403	953	1929	0	0
2741	1	1	1	3	15	7	45	221	125	479	67	0	0
2773	1	3	3	13	7	11	93	247	429	89	1975	0	0
2783	1	1	1	15	7	55	33	97	257	173	1681	0	0
2793	1	1	7	15	29	27	93	91	157	473	1413	0	0
2799	1	1	1	11	3	35	9	123	217	131	191	0	0
2801	1	3	5	9	19	5	105	223	85	961	1711	0	0
2811	1	1	3	13	29	5	75	213	267	411	1307	0	0
2819	1	1	5	9	29	55	51	129	117	291	401	0	0
2825	1	1	3	15	19	35	115	181	337	967	725	0	0
2833	1	3	1	1	29	37	11	87	447	65	1229	0	0
2867	1	1	1	1	13	9	37	239	219	511	1403	0	0
2879	1	1	5	15	15	33	17	85	501	13	1609	0	0
2881	1	1	5	11	25	29	41	89	41	805	2035	0	0
2891	1	1	3	11	27	47	21	249	41	945	917	0	0
2905	1	1	3	7	1	25	43	141	193	369	921	0	0
2911	1	3	5	1	3	11	73	39	509	827	1789	0	0
2917	1	3	7	11	9	47	19	57	131	295	41	0	0
2927	1	3	1	13	9	53	93	249	207	163	2003	0	0
2941	1	1	5	9	13	61	7	71	505	835	187	0	0
2951	1	1	3	13	31	59	95	101	421	259	67	0	0
2955	1	1	7	3	29	3	81	159	149	207	1635	0	0
2963	1	1	7	5	31	53	93	33	111	331	717	0	0
2965	1	3	3	11	5	47	79	137	177	29	1449	0	0
2991	1	3	5	13	15	5	81	189	167	315	277	0	0
2999	1	3	3	9	29	19	55	71	223	999	1903	0	0
3005	1	1	3	9	1	59	9	253	291	133	1179	0	0
3017	1	3	1	13	19	5	51	205	91	967	363	0	0
3035	1	3	7	1	5	47	63	171	29	41	1211	0	0
3037	1	1	3	11	9	23	45	13	305	117	1231	0	0
3047	1	1	1	15	19	45	89	249	151	677	647	0	0
3053	1	1	3	13	5	53	73	109	177	471	1261	0	0
3083	1	1	5	3	15	3	19	131	337	717	1029	0	0
3085	1	3	7	13	3	49	115	199	183	881	1485	0	0
3097	1	1	1	7	5	61	39	189	361	755	1309	0	0
3103	1	1	3	15	7	47	47	179	435	351	1149	0	0
3159	1	3	7	1	15	39	81	31	307	723	317	0	0
3169	1	1	1	15	17	29	39	99	507	259	1335	0	0
3179	1	3	5	3	17	17	5	113	77	879	171	0	0
3187	1	3	1	3	23	57	5	41	181	455	243	0	0
3205	1	1	3	11	11	5	45	173	507	721	271	0	0
3209	1	1	1	7	9	17	53	23	315	289	1055	0	0
3223	1	3	5	13	23	31	65	189	145	149	1601	0	0
3227	1	3	3	7	19	23	49	197	423	199	1129	0	0
3229	1	1	1	7	3	41	17	3	71	805	1653	0	0
3251	1	1	7	9	17	39	105	135	103	987	205	0	0
3263	1	1	1	7	1	5	13	9	493	851	1463	0	0
3271	1	1	5	5	27	27	107	95	271	423	1681	0	0
3277	1	3	5	15	9	7	5	195	469	597	1621	0	0
3283	1	1	5	9	9	29	5	27	339	129	197	0	0
3285	1	3	3	5	17	29	19	183	237	11	951	0	0
3299	1	3	7	5	13	33	73	1	437	733	573	0	0
3305	1	1	1	7	25	31	59	123	483	549	1697	0	0
3319	1	3	1	15	29	41	43	73	31	153	1265	0	0
3331	1	3	7	13	23	31	83	53	219	285	1321	0	0
3343	1	1	3	15	29	29	97	99	61	451	1805	0	0
3357	1	1	1	5	11	17	115	197	131	559	1235	0	0
3367	1	1	1	15	31	29	27	59	391	377	1853	0	0
3373	1	3	7	5	25	29	1	27	233	109	1307	0	0
3393	1	3	5	3	21	9	69	101	219	357	945	0	0
3399	1	3	7	1	29	9	103	55	69	143	1197	0	0
3413	1	1	5	11	19	31	3	193	57	693	1411	0	0
3417	1	3	7	7	27	27	99	31	459	615	833	0	0
3427	1	3	7	1	31	53	103	61	225	677	273	0	0
3439	1	1	3	5	3	35	63	119	421	701	1517	0	0
3441	1	3	7	7	5	5	67	11	7	475	1747	0	0
3475	1	3	1	9	3	61	25	7	461	767	1095	0	0
3487	1	1	3	3	3	1	121	255	111	85	1345	0	0
3497	1	3	7	11	13	49	97	233	451	229	869	0	0
3515	1	1	7	1	21	13	77	53	277	509	57	0	0
3517	1	3	3	15	9	57	13	157	185	547	1383	0	0
3529	1	3	5	1	29	29	83	193	193	151	221	0	0
3543	1	3	1	3	3	5	103	97	125	389	1713	0	0
3547	1	1	1	15	17	21	41	83	251	711	335	0	0
3553	1	3	7	11	11	43	11	65	199	785	1751	0	0
3559	1	1	1	13	11	25	27	81	73	657	1141	0	0
3573	1	1	5	5	9	57	81	239	71	319	839	0	0
3589	1	3	5	13	21	49	37	167	7	509	523	0	0
3613	1	1	5	1	19	37	33	69	409	99	1861	0	0
3617	1	3	1	7	7	27	125	71	417	1007	1105	0	0
3623	1	1	5	1	17	11	71	109	149	775	389	0	0
3627	1	1	1	15	31	61	41	97	193	359	1177	0	0
3635	1	1	7	7	25	37	41	137	53	697	1877	0	0
3641	1	3	5	5	1	49	59	71	437	677	805	0	0
3655	1	3	5	1	27	5	41	193	29	85	93	0	0
3659	1	3	7	1	5	63	87	189	467	497	1591	0	0
3669	1	1	1	15	15	63	123	115	229	105	423	0	0
3679	1	1	1	13	27	3	43	79	31	615	1835	0	0
3697	1	3	7	11	29	45	101	205	35	891	99	0	0
3707	1	1	1	11	29	37	63	37	75	71	1781	0	0
3709	1	3	7	13	29	63	45	227	105	449	1515	0	0
3713	1	1	7	5	25	21	39	53	503	835	1909	0	0
3731	1	1	1	11	27	21	21	33	75	609	1011	0	0
3743	1	1	1	7	25	19	97	91	317	377	303	0	0
3747	1	1	3	9	3	27	15	229	401	693	385	0	0
3771	1	1	3	7	21	59	97	245	367	665	1635	0	0
3791	1	1	3	1	17	21	111	105	131	627	357	0	0
3805	1	3	7	5	25	45	21	77	365	215	973	0	0
3827	1	1	7	3	13	23	49	229	441	911	1781	0	0
3833	1	1	5	9	15	13	13	161	433	503	1707	0	0
3851	1	3	3	5	17	15	17	103	93	729	1363	0	0
3865	1	1	7	5	13	3	79	93	377	131	1053	0	0
3889	1	3	3	11	23	43	91	13	405	19	649	0	0
3895	1	3	1	5	9	63	65	161	465	895	1469	0	0
3933	1	1	3	1	3	39	105	229	259	199	623	0	0
3947	1	1	7	7	11	19	75	223	283	161	1429	0	0
